key,name,gender,birthdate,deathdate
Q6362311,Kang Sung-hoon,m,19870604,
Q6362320,강원용,m,19171030,20060817
Q6362325,Kang Wook-soon,m,19660602,
Q6362331,강영서,f,19940416,
Q6362340,강용석,m,19691203,
Q6362356,Kang Yun-Mi,f,19880211,
Q6372726,임방울,m,19050420,19610510
Q63773435,강철구 (정치인),m,,
Q63773497,고명수,,,
Q63773759,김광남 (정치인),,,
Q63774198,김철수 (조선민주주의인민공화국의 정치인),,,
Q63774770,렴철수,,,
Q63774778,로광섭,,,
Q63775001,리강선,,,
Q63775007,리광철,,,
Q63775066,리철진,,,
Q63776707,양승호,,,
Q63776714,오춘복,m,,
Q63776729,윤강호,,,
Q63776950,장기호 (정치인),,,
Q63777382,조석호 (정치인),,19700101,
Q63777865,최강,,,
Q6378997,임현규,m,19850116,
Q6381789,Terrence Pegula,m,19510327,
Q6383541,Kei Nangon,f,19910506,
Q6386137,김성곤,,19850704,
Q6392157,배은혜,f,19820821,
Q63943139,서율,f,19971126,
Q6395429,박유환,m,19910309,
Q63964671,장금철,,,
Q6398577,김유빈,f,20050114,
Q6402769,윤주희,f,19850221,
Q6403497,민지아,f,19841031,
Q6403603,Ki Ha Rhee,m,19380320,
Q6403617,기미숙,f,19671226,
Q64075,신동혁,m,19821119,
Q6408321,김애란 (작가),f,19800101,
Q6408324,김아영,f,19720101,
Q6408349,김바우,m,19840112,
Q6408350,Kim Bak-young,m,19291220,20110411
Q6408364,김범준,m,19880714,
Q6408371,김보연,f,19571231,
Q6408381,김봉길,m,19660315,
Q6408382,김봉만,m,19630407,
Q6408383,김봉겸,m,19840501,
Q6408385,김봉수,m,19621130,
Q6408386,김봉수,m,19701204,
Q6408401,김범수,m,19680829,
Q6408406,Kim Byong-Cheol,m,,
Q6408408,김병희,f,19820309,
Q6408409,김병채,m,19810414,
Q6408410,김병훈,m,19821022,
Q6408412,김병주,m,19680114,
Q6408442,김춘수,m,19221125,20041129
Q6408444,김찬희,m,19900625,
Q6408445,김찬기,m,19321230,20110201
Q6408446,김찬미,f,19891215,
Q6408449,김창애,f,20000101,
Q6408451,김창희,m,19870608,
Q6408453,김창희,m,19210214,19900118
Q6408455,김창훈 (축구 선수),m,19870403,
Q6408456,김창훈,m,19900217,
Q6408458,김창환,m,19160924,
Q6408460,김철환,m,19710511,
Q6408464,김철호 (1983년),m,19830926,
Q6408466,김지원,f,19431110,20130130
Q6408470,Kim Chol,m,19600101,20121001
Q6408472,Kim Chol-Jin,m,19781031,
Q6408475,김종희,m,19221112,19810101
Q6408476,Kim Choon-Mie,f,19430214,
Q6408481,Kim Chul,m,19800711,
Q6408484,김철균,m,19690228,
Q6408487,김충한,m,19500203,
Q6408517,김다빈,m,19890829,
Q6408519,김다래,f,19870203,
Q6408521,김대범,m,19920210,
Q6408522,김다솔,m,19890104,
Q6408523,김대호 (1988년),m,19880515,
Q6408526,김대경,m,19871017,
Q6408529,김대웅,m,19880218,
Q6408531,김대열,m,19870412,
Q6408532,Kim Dae-Young,m,19810730,
Q6408534,김대진 (배우),m,19770430,
Q6408535,김대승,m,19680618,
Q6408536,Kim Dae-sub,m,19810630,
Q6408543,김담민,f,19950206,
Q6408548,다솜,f,19930506,
Q6408555,김덕일,m,19900711,
Q6408567,김동찬,m,19860419,
Q6408568,김동철 (축구 선수),m,19901001,
Q6408571,김동권,m,19920404,
Q6408572,김동해,m,19660316,
Q6408578,김동기,m,19890527,
Q6408579,Kim Dong-Kyu,m,19810513,
Q6408581,김동길,m,19630519,
Q6408583,김동수,m,19690228,
Q6408593,김두관,m,19590410,
Q6408599,김덕중,m,19400429,
Q6408602,김이나,f,19790427,
Q6408614,김은정,f,19901129,
Q6408615,김은선,m,19880330,
Q6408616,김재현,m,19870309,
Q6408633,김가을 (수영 선수),f,19970117,
Q6408639,김그림,f,19870301,
Q6408647,김기동 (축구인),m,19720112,
Q6408653,김고은,f,19910702,
Q6408665,김구라,m,19701003,
Q6408667,김구용,m,19220205,20011228
Q6408669,김광석 (축구 선수),m,19830212,
Q6408670,Kim Gwang-Seok,m,19771006,
Q6408673,Kim Gwang-Suk,f,19760215,
Q6408674,김귀화,m,19700315,
Q6408678,김규대,m,19840117,
Q6408681,김하늘,f,19881217,
Q6408683,김하은,f,19840103,
Q6408684,김해원,m,19860523,
Q6408687,김해운,m,19731225,
Q6408689,김혜린,f,19950211,
Q6408692,김학만,m,19760326,
Q6408693,김학철,m,19721104,
Q6408694,김학성,m,19680228,
Q6408699,김학순,f,19241020,19971216
Q6408701,김한섭,m,19820508,
Q6408703,김한원,m,19810806,
Q6408704,김한민,m,19691105,
Q6408729,김호준 (축구 선수),m,19840621,
Q6408730,김호순,m,19260101,
Q6408731,김호남,m,19890614,
Q6408738,김호성,m,19720907,
Q6408745,김홍복,m,19450304,
Q6408748,김홍일 (축구 선수),m,19870929,
Q6408750,김홍남,f,19480123,
Q6408759,김희정,f,19750101,
Q6408763,Kim Hwan-Ee,m,19900606,
Q6408764,김황호,m,19540815,
Q6408766,김혜진,f,19940503,
Q6408770,김혜민,f,19850220,
Q6408776,김형범,m,19840101,
Q6408779,김효일,m,19780907,
Q6408780,김효기,m,19860703,
Q6408782,김현희,f,20000101,
Q6408783,김혁봉,m,19851028,
Q6408785,Kim Hyuk,m,19850504,
Q6408787,김현 (축구 선수),m,19930503,
Q6408790,김현승,m,19841116,
Q6408792,김현태 (축구인),m,19610501,
Q6408795,김현종,m,19590927,
Q6408798,김형곤,m,19600623,20060311
Q6408799,김형호,m,19870220,
Q6408800,김형주,f,19840912,
Q6408801,김형주,m,19760314,
Q6408811,Kim Ik-Hee,m,19711207,
Q6408813,김익현,m,19890430,
Q6408816,Kim Il-nam,m,19800315,
Q6408817,김일순,f,19690124,
Q6408825,김도엽,m,19881126,
Q6408827,김인호,m,19830609,
Q6408830,Kim In-Kyo,m,19810730,
Q6408832,김인권,m,19780120,
Q6408837,김재강,m,19870816,
Q6408838,김재훈,m,19880221,
Q6408840,김재환 (야구 선수),m,19880922,
Q6408842,김재웅,m,19880101,
Q6408844,김재호,m,19630101,
Q6408847,김재덕 (가수),m,19790817,
Q6408857,Kim Je-Kyoung,m,19690101,
Q6408858,김지혁,m,19811026,
Q6408862,김정현,m,19880516,
Q6408863,김정현,m,19930601,
Q6408864,김 정학,m,19111016,20060425
Q6408869,김지현,m,19890910,
Q6408870,김조광수,m,19650326,
Q6408873,김지민,m,19841127,
Q6408874,김지훈,m,19840809,
Q6408877,김지웅,m,19890114,
Q6408878,김지윤,f,19760207,
Q6408879,김지미,f,19400715,
Q6408881,김지선,f,19870627,
Q6408887,김지영 (성우),f,19380925,
Q6408891,Kim Jin-cheol,m,19890807,
Q6408893,김진희,f,19570206,
Q6408895,김진환,m,19890301,
Q6408897,김진현,m,19870729,
Q6408901,김진일,m,19851026,
Q6408904,김진서,m,19961129,
Q6408905,김진솔 (1989년),m,19890111,
Q6408908,김진우,m,19751009,
Q6408909,Kim Jin-hee,f,19810614,
Q6408910,김진규,m,19220406,19980618
Q6408915,김진선,m,19461110,
Q6408916,김진표 (가수),m,19770813,
Q6408933,Kim Jong-Dae,m,19811021,
Q6408934,김종천,m,19760707,
Q6408935,김종은,f,19860218,
Q6408936,김종국,m,19890108,
Q6408938,김종희,f,19860328,
Q6408939,김종훈,m,19801217,
Q6408941,김종혁,m,19830331,
Q6408943,김종일 (육상 선수),m,19620911,
Q6408944,김종건 (축구 선수),m,19690510,
Q6408945,김종경,m,19820509,
Q6408947,김종민,m,19920811,
Q6408948,김종필,m,19550311,
Q6408963,김정,f,19890419,
Q6408964,김종욱,m,19820201,
Q6408968,Kim Joo-Mi,f,19840716,
Q6408973,Kim Joon-Tae,m,,
Q6408975,김준범,m,19860623,
Q6408976,김준태,m,19850531,
Q6408982,김주환,m,19820424,
Q6408983,김주봉,m,19860407,
Q6408984,김주형,m,19890823,
Q6408987,김주영,m,19880709,
Q6408989,김준현,m,19640120,
Q6408990,김준엽,m,19880510,
Q6408993,김정훈,m,19890213,
Q6408994,김정철,m,19710101,
Q6408996,김정현,m,19900103,
Q6408997,김정주,m,19910926,
Q6409000,김정겸,m,19760609,
Q6409001,Kim Jung-sub,m,19751011,
Q6409003,김정석,m,19391001,
Q6409004,김정배,m,19400801,
Q6409009,김강현,m,19850516,
Q6409011,김강남,m,19540719,
Q6409018,김근배,m,19860807,
Q6409020,Kim Ki-Suk,m,19800902,
Q6409023,김기현 (성우),m,19450515,
Q6409025,Kim Ki Whang,m,19200915,19930916
Q6409030,김꽃비,f,19851124,
Q6409040,김건봉,m,19450824,
Q6409042,김관철,m,19610101,
Q6409047,김광훈 (축구인),m,19610220,
Q6409048,Kim Kwang-Hyok,m,19880122,
Q6409051,김광민,m,19851225,
Q6409052,김광삼,m,19800815,
Q6409053,김광모,m,19780101,
Q6409055,김계령,f,19791217,
Q6409059,김경애,f,19891112,
Q6409061,김경량,m,19731222,
Q6409063,김교빈,m,19871229,
Q6409066,김경화,f,19860328,
Q6409067,Kim Kyong-Jin,m,19860225,
Q6409071,김경애,f,19880305,
Q6409072,김경춘,m,19840127,
Q6409074,Kim Kyung-jun,m,19870511,
Q6409075,김경석,m,19720623,
Q6409079,Kim Kyung-tae,m,19860902,
Q6409088,김이섭,m,19740427,
Q6409121,Kim Meen-whee,m,19920222,
Q6409122,김미자,f,19670821,
Q6409124,김미정,f,19770514,
Q6409126,김미정 (육상 선수),f,19790610,
Q6409129,김미영,f,19830506,
Q6409130,김미선,f,19640606,
Q6409136,Kim Min-Chul,m,19830404,
Q6409140,김민학,m,19881004,
Q6409144,김민호,m,19850513,
Q6409145,김민제 (축구 선수),m,19890912,
Q6409146,김민지,f,19860107,
Q6409148,김민지 (사격 선수),f,19890217,
Q6409149,김민구,m,19840507,
Q6409152,김민규,m,19820514,
Q6409154,Kim Min-Kyu,m,19830811,
Q6409156,김민오,m,19830508,
Q6409161,김민식 (축구 선수),m,19851029,
Q6409162,김민석,m,19920225,
Q6409166,김민수 (축구 선수),m,19841214,
Q6409168,김민우 (야구 선수),m,19790321,
Q6409197,Kim Myong-Suk,f,19470414,
Q6409256,김봉철,m,19420502,20120214
Q6409267,김락겸,m,,
Q6409334,언양군 김선,m,,
Q6409357,김승현,m,19790818,
Q6409360,김승명,m,19870901,
Q6409364,김승호,m,19170713,19681201
Q6409366,김승규 (1944년),m,19440720,
Q6409376,김시진,m,19580320,
Q6409383,Kim So-jung,f,19860318,
Q6409387,Kim Song-Nam,m,19921217,
Q6409389,김수범,m,19901002,
Q6409391,김수경 (역도 선수),f,19850806,
Q6409393,김수면,m,19861104,
Q6409394,김수완 (유도 선수),m,19880608,
Q6409396,김수철 (가수),m,19570407,
Q6409398,Kim Sook,m,19520919,
Q6409400,김순형,m,19730715,
Q6409419,Kim Su-Dae,f,19420513,
Q6409424,김선주,f,19851113,
Q6409429,김선우,m,19860123,
Q6409431,김소희,f,19171201,19950418
Q6409432,김성범,m,19790530,
Q6409437,김성현,m,19930625,
Q6409438,김성환 (축구 선수),m,19861215,
Q6409444,김성재,m,19760917,
Q6409446,김성근 (축구 선수),m,19770620,
Q6409449,김성민,m,19850419,
Q6409452,김성연,m,19890130,
Q6409453,김성남 (축구인),m,19540719,
Q6409458,성규,m,19890428,
Q6409460,Kim Sunée,f,19700101,
Q6409469,김태군,m,19891230,
Q6409471,김태호,m,19730903,
Q6409473,김태환 (축구 선수),m,19890724,
Q6409479,김태민,m,19820525,
Q6409480,김태수 (축구 선수),m,19810825,
Q6409481,김태욱 (축구 선수),m,19870709,
Q6409483,김태윤,m,19860725,
Q6409485,김태영 (1982년),m,19820117,
Q6409486,김태영,m,19870914,
Q6409491,Kim Tae-hyung,m,19890317,
Q6409493,김태호 (연출자),m,19750504,
Q6409501,김태완,m,19800215,
Q6409521,김의석,m,19570706,
Q6409524,김은주,f,19891111,
Q6409545,김완주,m,19460525,
Q6409576,김원진,m,19840824,
Q6409579,김원탁,m,19640721,
Q6409580,김원식 (축구 선수),m,19911105,
Q6409581,김원수,m,,
Q6409587,김원준,m,19730216,
Q6409588,Kim Woo-Yong,m,19710926,
Q6409589,Kim Woo-Sung,m,19860402,
Q6409593,김운성,m,19770722,
Q6409601,김예지,f,19941117,
Q6409604,김여울,f,19870624,
Q6409607,김연수 (작가),m,19700101,
Q6409608,김연우,m,19710722,
Q6409610,김영옥,f,19740304,
Q6409614,김영철,m,19530225,
Q6409618,김연자,f,19430210,
Q6409619,김익영,f,19350219,
Q6409620,김용배,m,19740204,
Q6409623,김용기,m,19890801,
Q6409624,김용한,m,19860628,
Q6409626,김 용익,m,19470517,
Q6409627,김영미,f,19890823,
Q6409631,김용태 (축구 선수),m,19840520,
Q6409634,김용휴,m,19260810,
Q6409638,김용익,m,19200515,19950411
Q6409641,김용갑,m,19190106,20071218
Q6409644,김용기 (농촌 운동가),m,19080905,19880801
Q6409645,김용산,m,19221013,20070714
Q6409648,Kim Yoo-Hyon,m,19610713,
Q6409650,김유연,f,19820330,
Q6409652,김윤구,m,19850225,
Q6409654,김윤상,m,19340501,
Q6409659,김유성,m,19881204,
Q6409660,Kim Young,f,19800202,
Q6409661,김영배,m,19410110,
Q6409664,김영빈,m,19840408,
Q6409667,김영자,f,19491104,
Q6409668,김영진,m,19840829,
Q6409669,김영후,m,19830311,
Q6409670,Kim Young-jun,m,19480321,
Q6409673,김영무,m,19840903,
Q6409674,김영란,f,19850801,
Q6409675,Kim Young-Ran,f,19810305,
Q6409678,김영삼 (축구 선수),m,19820404,
Q6409679,김영신 (축구 선수),m,19860228,
Q6409680,김영숙,f,19650217,
Q6409686,김영길 (공학자),m,19391003,
Q6409687,Kim Young-moo,m,19440823,20011126
Q6409688,Kim Young-sik,m,19530101,
Q6409690,김유연,f,19910316,
Q6409691,김윤재,m,19900514,
Q6409694,김윤미,f,19820423,
Q6409697,Kim Zung-Bok,f,19450717,
Q6411575,구준엽,m,19690911,
Q6420543,전태수,m,19840302,20180121
Q6424114,고차원,m,19860430,
Q6424115,고창성,m,19841221,
Q6424117,고창석,m,19701013,
Q6424122,Ko Dong-Sik,m,19731225,
Q6424124,고근태,m,19870330,
Q6424132,고재효,m,19801203,
Q6424133,고재욱,m,19511220,
Q6424136,고종욱,m,19890111,
Q6424142,고기구,m,19800731,
Q6425991,채유정,f,19950509,
Q6430820,박소현,f,19480210,
Q643889,박성철,m,19870924,
Q6450006,곽철호,m,19860508,
Q6450007,곽대홍,m,19560123,
Q6450009,곽희주,m,19811005,
Q6450010,곽희성,m,19900418,
Q6450011,곽광선,m,19860328,
Q6450014,곽 옥철,m,19730206,
Q6450163,Kwang Jo Choi,m,19420302,
Q6450321,권한진,m,19880519,
Q6450322,권갑용,m,19571003,
Q6450508,권찬수,m,19740530,
Q6450509,권창숙,f,19720917,
Q6450513,권혁수,m,19541009,
Q6450516,권혁세,m,19561112,
Q6450517,권혁진,m,19841225,
Q6450522,권기보,m,19820504,
Q6450523,권경호,m,19860712,
Q6450527,권오손,m,19590203,
Q6450529,권석근,m,19830508,
Q6450530,권수현,f,19740223,
Q6450531,권순형,m,19860616,
Q6450535,권태만,m,19410101,
Q6450537,Kwon Tong-Hyok,m,19850130,
Q6450538,권용남,m,19851202,
Q6452054,Kyongwon Ahn,m,19370101,
Q6452695,Kyung-hee Hong,f,19541118,
Q6452723,Kyung Sun Shin,m,19330101,
Q6452755,Kyungsun Suh,f,19421108,
Q646813,이형철,m,19691213,
Q64745078,Kim Ko-am,m,19430914,
Q647471,김유리,f,19840829,
Q64747710,Yang Duk-soon,m,19331022,
Q6484557,황혜숙,f,19930805,
Q6499690,양파,f,19790317,
Q6500425,윤동민,m,19880724,
Q65044049,Chang Song-rok,m,19690107,
Q65044416,Son Chol-u,m,19730303,
Q65055470,Lim Chol,m,19600101,
Q65055485,Li Yong Hwan,m,19600101,
Q650820,권오준,m,19800309,
Q6512937,이에리사,f,19540815,
Q6513008,이배용,f,19470105,
Q6513100,이보희,f,19590525,
Q6513102,이보나,f,19810722,
Q6513110,이부열,m,19581016,
Q6513164,이병남,m,19640325,
Q6513165,이병도,m,18960101,19890814
Q6513172,이병우,m,19650122,
Q6513214,이차만,m,19500930,
Q6513220,리창강,m,19841209,
Q6513229,이창근 (축구 선수),m,19930830,
Q6513236,이창원,m,19750710,
Q6513239,이창우,m,19830512,
Q6513264,이치준,m,19850120,
Q6513275,이춘표,m,19510609,
Q6513279,이철희,m,19850806,
Q6513282,Lee Chul Woo,m,19390220,
Q6513284,이춘석 (축구인),m,19590203,
Q6513417,이대명,m,19880914,
Q6513454,이도권,m,19790808,
Q6513457,이도성,m,19840322,
Q6513466,이동근,m,19881128,
Q6513469,이동현 (1983년),m,19830112,
Q6513474,이동식,m,19790315,
Q6513478,이동원,m,19831107,
Q6513482,Lee Dong-keun,m,19790910,
Q6513487,Lee Dong-youb,m,19460101,
Q6513497,이두행,m,19811225,
Q6513549,이의근,m,19381107,20090421
Q6513556,이은지,f,19891211,
Q6513558,이언주,f,19770228,
Q6513568,이은상,m,19031022,19820918
Q6513662,이금남,f,19760904,
Q6513668,이기동,m,19840511,
Q6513669,Lee Gi-Young,m,19651115,
Q6513744,이광훈,m,19931126,
Q6513745,이광재 (축구 선수),m,19800101,
Q6513775,이행수,m,19900827,
Q6513776,이한구 (정치인),m,19451212,
Q6513790,이한샘,m,19891018,
Q6513851,이혜강,m,19870328,
Q6513899,Lee Ho-Eung,m,19780215,
Q6513901,Lee Ho-Lim,f,19880722,
Q6513902,이호성,m,19680308,
Q6513903,이호성,m,19740912,
Q6513909,이호 (1986년),m,19860106,
Q6513910,이호정,f,19970315,
Q6513972,이종원,m,19520213,
Q6513976,이훈 (1986년),m,19860429,
Q6513987,이화시,f,19510722,
Q6513992,이혜진,f,19920123,
Q6513997,이효근,m,19670807,
Q6513998,이효균,m,19880312,
Q6514010,이현창,m,19851102,
Q6514016,이현진 (축구 선수),m,19840515,
Q6514018,이현민,m,19840709,
Q6514022,이현승,m,19831011,
Q6514024,이현승 (축구 선수),m,19881214,
Q6514028,이현웅,m,19880427,
Q6514039,이형민,m,19690101,
Q6514048,Lee In,m,19520822,
Q6514058,이인숙,f,19500408,
Q6514065,Lee In-woo,m,19720519,
Q6514092,이재안,m,19880621,
Q6514095,이재훈,m,19890527,
Q6514101,이재명 (축구 선수),m,19910725,
Q6514105,이재성,m,19850606,
Q6514127,이장무,m,19450514,
Q6514136,이제규,m,19860710,
Q6514143,Lee Jeong-myung,f,19670908,
Q6514145,이지은,f,19890618,
Q6514147,이지남,m,19841121,
Q6514153,Lee Ji-Young,f,19711126,
Q6514161,이진호 (축구 선수),m,19840903,
Q6514162,이진우,m,19820903,
Q6514164,Lee Jin-a,f,19850310,
Q6514187,이종애,f,19750318,
Q6514191,이종호 (축구 선수),m,19920224,
Q6514193,이종현 (축구 선수),m,19870108,
Q6514195,이종민 (축구 선수),m,19830901,
Q6514206,이준희,m,19880601,
Q6514208,이준협,m,19890330,
Q6514228,Lee Ju-hwan,m,19520410,19721202
Q6514229,이적,m,19740228,
Q6514232,이준환,m,19770813,
Q6514233,이준기 (축구 선수),m,19820425,
Q6514240,이준형,m,19961028,
Q6514241,이원영,m,19810313,
Q6514243,이정효,m,19750723,
Q6514246,이정자,f,19510328,
Q6514251,이정래,m,19791112,
Q6514257,이중원,m,19890727,
Q6514259,이정운,m,19800505,
Q6514260,이정용,m,19830706,
Q6514263,이정열,m,19810816,
Q6514283,이강조,m,19541027,
Q6514284,이강민,m,19850829,
Q6514289,이기근,m,19650813,
Q6514295,이겨라,f,19890507,
Q6514303,이기백,m,19241021,20040602
Q6514310,이길용,m,19760330,
Q6514362,이광현,m,19810718,
Q6514363,이광석,m,19750305,
Q6514365,Lee Kwang-moon,m,19830804,
Q6514367,이광훈,m,19590101,
Q6514371,Lee Kyoung-Hoon,m,19910824,
Q6514372,이규철,m,19820501,
Q6514379,이규섭,m,19771113,
Q6514383,이경렬,m,19880116,
Q6514388,이경규,m,19600921,
Q6514539,이미경,f,19911002,
Q6514543,이미선 (농구 선수),f,19790219,
Q6514544,이미영,f,19790819,
Q6514561,이민규 (축구 선수),m,19890106,
Q6514573,이민진,f,19840711,
Q6514622,이명승,m,19790814,
Q6514623,이명호,m,19791210,
Q6514624,이명화,f,19730729,
Q6514627,이명주 (축구 선수),m,19900424,
Q6514628,이명선,f,19760212,
Q6514640,이낙훈,m,19360327,19981007
Q6514641,이남용,m,19830928,
Q6514684,이파니,f,19860122,
Q6514771,이라진,f,19900110,
Q6514884,Lee Sa-bi,f,19770703,
Q6514900,이상돈,m,19850812,
Q6514905,이상하,m,19850419,
Q6514906,이상희,m,19880518,
Q6514909,이상호 (1987년),m,19870509,
Q6514910,이상호 (1981년),m,19811118,
Q6514915,이상홍,m,19790204,
Q6514921,이상협 (축구 선수),m,19860803,
Q6514923,이상일,m,19790525,
Q6514927,이상기 (축구 선수),m,19870308,
Q6514929,이찬 (축구인),m,19860914,
Q6514930,이상묵,m,19621018,
Q6514936,이상용,m,19860109,
Q6514941,이상돈 (1951년),m,19511204,
Q6514972,이세환,m,19860421,
Q6514974,이세주,m,19871002,
Q6514977,Lee Se-Yeol,m,19901015,
Q6514998,이슬기,m,19860924,
Q6514999,이승일,m,19821221,
Q6515003,Lee Seung-Chul,m,19880722,
Q6515006,이승희 (축구 선수),m,19880610,
Q6515011,이승준,m,19780318,
Q6515014,이승태,m,19830709,
Q6515015,이승원,m,19790415,
Q6515018,Lee Seung-Yong,m,19700906,
Q6515052,이신미,f,19830515,
Q6515103,Lee So-Yeon,f,19930416,
Q6515116,Lee Soo-bin,m,19390116,
Q6515123,이순복,f,19500326,
Q6515126,이순옥,f,19550928,
Q6515185,이선빈,f,19860220,
Q6515189,이순자,f,19780523,
Q6515190,이선구,m,19520305,
Q6515196,Lee Sung-Hun,m,19711107,
Q6515198,Lee Sung-Hye,f,19841021,
Q6515200,이성재 (축구 선수),m,19870916,
Q6515202,이성재 (1976년),m,19760516,
Q6515208,이성운,m,19781225,
Q6515213,이성민 (배우),m,19681204,
Q6515216,이승렬,m,19010101,
Q6515237,이태원 (야구 선수),m,19860317,
Q6515238,이태우,m,19840108,
Q6515240,이태엽,m,19590616,
Q6515243,이태영,m,19870701,
Q6515475,이완 (축구 선수),m,19840503,
Q6515478,이왕표,m,19540611,20180904
Q6515550,이원재 (축구 선수),m,19860224,
Q6515553,이원식 (축구인),m,19730516,
Q6515555,이우봉,m,19350608,
Q6515558,이우혁,m,19930224,
Q6515559,이우영,m,19730819,
Q6515570,이웅희 (축구 선수),m,19880718,
Q6515581,이양종,m,19890717,
Q6515586,이영찬,m,19700208,
Q6515589,Lee Yeun-Ik,m,19600711,
Q6515591,이이우,m,19410218,
Q6515600,이용발,m,19730315,
Q6515604,이용기,m,19850530,
Q6515607,이용관,m,19501217,
Q6515609,이용승,m,19840928,
Q6515611,이용수 (축구인),m,19591227,
Q6515614,이용 (1986년),m,19861224,
Q6515616,이용 (1989년),m,19890121,
Q6515623,이윤섭,m,19790730,
Q6515626,이윤기,m,19650101,
Q6515631,이영익,m,19660830,
Q6515640,이영욱,m,19851011,
Q6515644,이영은 (1982년),f,19820809,
Q6515652,이영진 (배우),f,19810224,
Q6515655,이영식,m,19730301,
Q6515663,이윤표,m,19840904,
Q6516471,이송희일,m,19710101,
Q65174670,Q65174670,f,19500101,
Q65238835,김원중,m,19870331,
Q65271566,림해,m,19050101,19620101
Q6528894,박지애,f,19910411,
Q65296762,최동오,,18920101,19630916
Q65296920,최인국,m,19460101,
Q65345,김소현,f,19990604,
Q6535609,구본진,m,19890330,
Q65429120,Kim Jong-guk,m,19540101,
Q65429379,Ri Chung-sun,f,19540101,
Q6546789,송승현,m,19920821,
Q6548666,임충현,m,19830720,
Q6548677,임덕준,m,19800830,
Q6548684,임하람,m,19901118,
Q6548693,임호담,m,19540525,
Q6548697,임현준,m,19881221,
Q6548698,임현우,m,19830326,
Q6548704,임정숙,f,19721124,
Q6548706,임종천,m,19780623,
Q6548708,임종은,m,19900618,
Q6548712,임정우,m,19780120,
Q6548716,임근재,m,19691105,
Q6548719,임기한,m,19731020,
Q6548725,임관식,m,19750728,
Q6548736,임남균,m,19870304,
Q6548747,임상협,m,19880708,
Q6548756,임선영 (축구 선수),m,19880321,
Q65581103,김세연,f,20000101,
Q6576791,전주도,m,19640125,
Q6576870,최현우,m,19781028,
Q6578398,Grace Yoon,f,19520101,
Q6579333,나태주,m,19901221,
Q6579391,Naree Song,f,19860501,
Q6586624,이승훈,m,19600726,
Q6586631,이관훈,m,19801020,
Q65923702,장용철,m,19640101,
Q6609878,안치용,m,19790223,
Q6609943,안경진,f,19560704,
Q6609975,이정훈,m,19910427,
Q6610018,이정식,m,19811102,
Q6610166,이숭용,m,19710310,
Q6610191,이성우,m,19810901,
Q6610218,이성재,m,19770919,
Q6610253,이지희,f,19790212,
Q6610280,이도형,m,19750524,
Q6610583,이보근,m,19860430,
Q6610620,주민준,m,19780610,
Q6610677,이지애,f,19810513,
Q6610881,오재원,m,19850209,
Q6610960,오주원,m,19850331,
Q6611084,오선진,m,19890707,
Q6611132,엄정욱,m,19810618,
Q6611186,강유택,m,19911126,
Q6611405,김재걸,m,19720907,
Q6611466,김주찬,m,19810325,
Q6611530,김주호,m,19841205,
Q6611798,김성배,m,19810112,
Q6611880,김대균,m,19640101,
Q6611984,김태완,m,19840127,
Q6612076,구옥희,f,19560801,20130710
Q6612223,서채연,f,19960120,
Q6612454,신성현,m,19901019,
Q6612516,강수지,f,19670520,
Q6612608,서용빈,m,19710102,
Q6612701,서관수,m,19800225,
Q6612809,송한기,m,19880807,
Q6612888,Récardo Bruins Choi,m,19851203,
Q6612985,최영희,m,19210301,20060111
Q6616696,김선빈,m,19891218,
Q6617014,조오련,m,19521005,20090804
Q6617244,남진,m,19460927,
Q6617376,염혜선,f,19910203,
Q66362758,I'll,m,19941113,
Q664414,안드리 시델니코프,m,19670927,
Q66462439,신명수,m,19661209,
Q66480329,An Myong-hwa,f,19741113,
Q6651793,황수정,f,19721224,
Q6651873,이은결,m,19811002,
Q6652224,황지현,f,19830301,
Q6652730,황보라,f,19831002,
Q6652976,황인영,f,19781123,
Q6656667,문원대왕,m,,
Q6656757,고려 국조,m,,
Q6657398,고영구,,19370101,
Q6657783,고윤후,m,19810817,
Q6657886,고나은,f,19820115,
Q6658265,고세원,m,19771213,
Q6665430,한고은,f,19750310,
Q6665629,한혜숙,f,19510820,
Q6665737,한다민,f,19831101,
Q66684545,손은희,f,19811213,
Q6668980,진중권,m,19630427,
Q6669655,태미,f,19900423,
Q6673702,민지영,f,19790624,
Q6677390,김현수 (2000년),f,20000623,
Q6677405,김현숙 (희극인),f,19781016,
Q6677431,김예령,f,19690317,
Q6677521,김영호 (배우),m,19670722,
Q6677761,김미경,f,19631014,
Q6677835,김수현 (작가),f,19430127,
Q6677905,김연주 (배우),f,19800830,
Q6677933,김남진,m,19760801,
Q6678248,김찬우 (배우),m,19690308,
Q6678369,김영환 (1963년),m,19630101,
Q6678509,김정현 (배우),m,19760628,
Q6678598,김정난,f,19710716,
Q6678663,랍티미스트,m,19900328,
Q6678668,김정태 (배우),m,19721213,
Q6678802,김영현 (방송작가),f,19661123,
Q6679021,김동윤,m,19800830,
Q6679138,김유미,f,19791012,
Q6679200,김지영,f,19740907,
Q6679622,김창숙 (배우),f,19490115,
Q6679696,김민수 (가수),m,19850114,20080429
Q6679929,김성은 (1983년),f,19830916,
Q6679997,김애경,f,19500212,
Q6680063,김혜옥,f,19580509,
Q6680189,김빈우,f,19821005,
Q6680791,김보라 (1995년),f,19950928,
Q6680923,김선경 (1968년),f,19681226,
Q6681080,김효진 (희극인),f,19760103,
Q6681168,김희정 (1970년),f,19701204,
